"","record_id","month","day","year","AverageTemperatureFahr","AverageTemperatureUncertaintyFahr","City","country_id","Country","Latitude","Longitude"
"41250",7899198,11,1,1951,35.1158,33.0458,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41260",7899208,9,1,1952,45.5486,32.8118,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41270",7899218,7,1,1953,60.3014,32.396,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41280",7899228,5,1,1954,51.0674,32.702,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41290",7899238,3,1,1955,24.8396,32.8838,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41300",7899248,1,1,1956,18.9158,33.3194,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41310",7899258,11,1,1956,25.4228,33.2186,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41320",7899268,9,1,1957,47.1704,32.846,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41330",7899278,7,1,1958,59.1494,32.9666,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41340",7899288,5,1,1959,49.3142,32.333,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41350",7899298,3,1,1960,28.7942,32.72,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41360",7899308,1,1,1961,22.3808,32.9468,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41370",7899318,11,1,1961,34.8926,32.5184,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41380",7899328,9,1,1962,48.0308,32.432,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41390",7899338,7,1,1963,59.6984,32.612,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41400",7899348,5,1,1964,50.468,32.5022,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41410",7899358,3,1,1965,27.3434,32.7344,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41420",7899368,1,1,1966,12.2792,33.2114,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41430",7899378,11,1,1966,33.3122,32.5868,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41440",7899388,9,1,1967,51.656,32.5328,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41450",7899398,7,1,1968,59.1728,32.9504,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41460",7899408,5,1,1969,46.814,32.6246,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41470",7899418,3,1,1970,27.3758,32.9378,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41480",7899428,1,1,1971,26.2472,33.0386,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41490",7899438,11,1,1971,28.9598,32.882,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41500",7899448,9,1,1972,48.3908,32.4446,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41510",7899458,7,1,1973,64.5836,33.1484,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41520",7899468,5,1,1974,47.5664,32.8586,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41530",7899478,3,1,1975,31.7948,32.7344,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41540",7899488,1,1,1976,18.2012,33.9242,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41550",7899498,11,1,1976,32.8316,32.7146,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41560",7899508,9,1,1977,47.174,32.774,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41570",7899518,7,1,1978,57.704,32.7938,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41580",7899528,5,1,1979,48.7868,32.6966,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41590",7899538,3,1,1980,23.3366,32.6192,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41600",7899548,1,1,1981,21.4592,32.8604,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41610",7899558,11,1,1981,30.632,32.4446,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41620",7899568,9,1,1982,50.4482,32.4608,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41630",7899578,7,1,1983,62.3858,32.5022,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41640",7899588,5,1,1984,51.3572,32.5166,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41650",7899598,3,1,1985,27.7628,32.5634,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41660",7899608,1,1,1986,17.3912,32.4572,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41670",7899618,11,1,1986,37.5818,32.45,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41680",7899628,9,1,1987,47.6186,32.4806,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41690",7899638,7,1,1988,62.6306,32.8046,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41700",7899648,5,1,1989,51.7676,32.7866,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41710",7899658,3,1,1990,37.7312,32.7776,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41720",7899668,1,1,1991,27.1922,32.4014,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41730",7899678,11,1,1991,34.934,32.5526,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41740",7899688,9,1,1992,49.0964,32.8478,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41750",7899698,7,1,1993,59.1134,32.5724,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41760",7899708,5,1,1994,47.8958,32.6714,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41770",7899718,3,1,1995,32.5436,32.3924,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41780",7899728,1,1,1996,21.6464,32.5994,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41790",7899738,11,1,1996,32.0252,32.5148,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41800",7899748,9,1,1997,52.0682,32.3312,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41810",7899758,7,1,1998,58.9712,33.0836,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41820",7899768,5,1,1999,47.4044,32.6498,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41830",7899778,3,1,2000,32.5454,32.6444,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41840",7899788,1,1,2001,26.5586,32.6462,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41850",7899798,11,1,2001,33.8018,32.5562,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41860",7899808,9,1,2002,51.5012,32.3294,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41870",7899818,7,1,2003,65.345,32.5238,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41880",7899828,5,1,2004,49.9208,32.5058,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41890",7899838,3,1,2005,25.7864,32.4896,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41900",7899848,1,1,2006,24.3356,32.9486,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41910",7899858,11,1,2006,36.5648,32.4806,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41920",7899868,9,1,2007,49.964,32.5112,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41930",7899878,7,1,2008,62.4614,32.531,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41940",7899888,5,1,2009,50.9324,32.4968,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41950",7899898,3,1,2010,28.0976,32.504,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41960",7899908,1,1,2011,24.0638,32.8388,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41970",7899918,11,1,2011,38.8598,32.567,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41980",7899928,9,1,2012,49.8326,32.5508,"Uppsala","SWE","Sweden","60.27N","16.22E"
"41990",7899938,7,1,2013,62.2184,32.9522,"Uppsala","SWE","Sweden","60.27N","16.22E"
"42000",8156403,6,1,1744,59.5868,34.4264,"Warsaw","POL","Poland","52.24N","21.02E"
"42010",8156413,4,1,1745,43.1996,34.394,"Warsaw","POL","Poland","52.24N","21.02E"
"42020",8156423,2,1,1746,NA,NA,"Warsaw","POL","Poland","52.24N","21.02E"
"42030",8156433,12,1,1746,NA,NA,"Warsaw","POL","Poland","52.24N","21.02E"
"42040",8156443,10,1,1747,NA,NA,"Warsaw","POL","Poland","52.24N","21.02E"
"42050",8156453,8,1,1748,NA,NA,"Warsaw","POL","Poland","52.24N","21.02E"
"42060",8156463,6,1,1749,NA,NA,"Warsaw","POL","Poland","52.24N","21.02E"
"42070",8156473,4,1,1750,47.0336,34.187,"Warsaw","POL","Poland","52.24N","21.02E"
"42080",8156483,2,1,1751,20.5232,36.4082,"Warsaw","POL","Poland","52.24N","21.02E"
"42090",8156493,12,1,1751,NA,NA,"Warsaw","POL","Poland","52.24N","21.02E"
"42100",8156503,10,1,1752,45.743,35.1914,"Warsaw","POL","Poland","52.24N","21.02E"
"42110",8156513,8,1,1753,62.8862,45.023,"Warsaw","POL","Poland","52.24N","21.02E"
"42120",8156523,6,1,1754,63.4244,34.3742,"Warsaw","POL","Poland","52.24N","21.02E"
"42130",8156533,4,1,1755,49.0514,39.3188,"Warsaw","POL","Poland","52.24N","21.02E"
"42140",8156543,2,1,1756,32.6192,40.1756,"Warsaw","POL","Poland","52.24N","21.02E"
"42150",8156553,12,1,1756,24.6344,36.6044,NA,"",NA,"52.24N","21.02E"
"42160",8156563,10,1,1757,38.3486,52.4156,"Warsaw","POL","Poland","52.24N","21.02E"
"42170",8156573,8,1,1758,62.8718,44.2652,"Warsaw","POL","Poland","52.24N","21.02E"
"42180",8156583,6,1,1759,64.6718,43.3238,"Warsaw","POL","Poland","52.24N","21.02E"
"42190",8156593,4,1,1760,44.3948,43.1402,"Warsaw","POL","Poland","52.24N","21.02E"
"42200",8156603,2,1,1761,28.4414,39.2756,"Warsaw","POL","Poland","52.24N","21.02E"
"42210",8156613,12,1,1761,20.9768,35.9546,"Warsaw","POL","Poland","52.24N","21.02E"
"42220",8156623,10,1,1762,40.0154,39.452,"Warsaw","POL","Poland","52.24N","21.02E"
"42230",8156633,8,1,1763,64.9868,38.1074,"Warsaw","POL","Poland","52.24N","21.02E"
"42240",8156643,6,1,1764,60.0026,37.7168,"Warsaw","POL","Poland","52.24N","21.02E"
"42250",8156653,4,1,1765,47.2082,35.024,"Warsaw","POL","Poland","52.24N","21.02E"
"42260",8156663,2,1,1766,25.0664,40.4924,"Warsaw","POL","Poland","52.24N","21.02E"
"42270",8156673,12,1,1766,25.61,38.9552,"Warsaw","POL","Poland","52.24N","21.02E"
"42280",8156683,10,1,1767,46.0706,37.0886,"Warsaw","POL","Poland","52.24N","21.02E"
"42290",8156693,8,1,1768,63.2174,35.4578,"Warsaw","POL","Poland","52.24N","21.02E"
"42300",8156703,6,1,1769,63.1742,40.3052,"Warsaw","POL","Poland","52.24N","21.02E"
"42310",8156713,4,1,1770,45.0626,53.6972,"Warsaw","POL","Poland","52.24N","21.02E"
"42320",8156723,2,1,1771,18.455,39.4772,NA,"",NA,"52.24N","21.02E"
"42330",8156733,12,1,1771,29.4278,39.3728,"Warsaw","POL","Poland","52.24N","21.02E"
"42340",8156743,10,1,1772,48.236,36.5486,"Warsaw","POL","Poland","52.24N","21.02E"
"42350",8156753,8,1,1773,64.5008,35.8556,"Warsaw","POL","Poland","52.24N","21.02E"
"42360",8156763,6,1,1774,66.4988,45.2786,"Warsaw","POL","Poland","52.24N","21.02E"
"42370",8156773,4,1,1775,43.0898,34.5308,"Warsaw","POL","Poland","52.24N","21.02E"
"42380",8156783,2,1,1776,31.667,38.1236,"Warsaw","POL","Poland","52.24N","21.02E"
"42390",8156793,12,1,1776,28.1048,38.6258,"Warsaw","POL","Poland","52.24N","21.02E"
"42400",8156803,10,1,1777,43.5074,42.3374,"Warsaw","POL","Poland","52.24N","21.02E"
"42410",8156813,8,1,1778,64.8536,38.39,"Warsaw","POL","Poland","52.24N","21.02E"
"42420",8156823,6,1,1779,60.5696,39.7112,"Warsaw","POL","Poland","52.24N","21.02E"
"42430",8156833,4,1,1780,43.3994,37.7744,"Warsaw","POL","Poland","52.24N","21.02E"
"42440",8156843,2,1,1781,27.1454,54.194,"Warsaw","POL","Poland","52.24N","21.02E"
"42450",8156853,12,1,1781,24.4436,45.7934,"Warsaw","POL","Poland","52.24N","21.02E"
"42460",8156863,10,1,1782,43.3454,40.8056,"Warsaw","POL","Poland","52.24N","21.02E"
"42470",8156873,8,1,1783,66.578,36.4046,"Warsaw","POL","Poland","52.24N","21.02E"
"42480",8156883,6,1,1784,63.284,36.9896,NA,"",NA,"52.24N","21.02E"
"42490",8156893,4,1,1785,39.5798,39.2738,"Warsaw","POL","Poland","52.24N","21.02E"
"42500",8156903,2,1,1786,23.9198,36.6098,"Warsaw","POL","Poland","52.24N","21.02E"
"42510",8156913,12,1,1786,27.2534,36.9212,"Warsaw","POL","Poland","52.24N","21.02E"
"42520",8156923,10,1,1787,47.6276,47.3072,"Warsaw","POL","Poland","52.24N","21.02E"
"42530",8156933,8,1,1788,62.8574,37.751,"Warsaw","POL","Poland","52.24N","21.02E"
"42540",8156943,6,1,1789,62.8016,36.0572,"Warsaw","POL","Poland","52.24N","21.02E"
"42550",8156953,4,1,1790,41.0468,39.2432,"Warsaw","POL","Poland","52.24N","21.02E"
"42560",8156963,2,1,1791,30.3782,37.328,"Warsaw","POL","Poland","52.24N","21.02E"
"42570",8156973,12,1,1791,31.0406,36.3362,"Warsaw","POL","Poland","52.24N","21.02E"
"42580",8156983,10,1,1792,42.3428,35.5514,"Warsaw","POL","Poland","52.24N","21.02E"
"42590",8156993,8,1,1793,64.5008,42.9962,"Warsaw","POL","Poland","52.24N","21.02E"
"42600",8157003,6,1,1794,64.8986,42.7982,"Warsaw","POL","Poland","52.24N","21.02E"
"42610",8157013,4,1,1795,49.9712,37.0994,"Warsaw","POL","Poland","52.24N","21.02E"
"42620",8157023,2,1,1796,28.022,34.556,"Warsaw","POL","Poland","52.24N","21.02E"
"42630",8157033,12,1,1796,24.521,46.1516,"Warsaw","POL","Poland","52.24N","21.02E"
"42640",8157043,10,1,1797,48.1568,36.3308,"Warsaw","POL","Poland","52.24N","21.02E"
"42650",8157053,8,1,1798,66.5582,43.5632,"Warsaw","POL","Poland","52.24N","21.02E"
"42660",8157063,6,1,1799,60.0062,38.1992,"Warsaw","POL","Poland","52.24N","21.02E"
"42670",8157073,4,1,1800,52.8872,36.5684,"Warsaw","POL","Poland","52.24N","21.02E"
"42680",8157083,2,1,1801,25.9466,35.5424,"Warsaw","POL","Poland","52.24N","21.02E"
"42690",8157093,12,1,1801,30.542,42.5102,"Warsaw","POL","Poland","52.24N","21.02E"
"42700",8157103,10,1,1802,50.1638,39.8012,"Warsaw","POL","Poland","52.24N","21.02E"
"42710",8157113,8,1,1803,66.722,37.2164,"Warsaw","POL","Poland","52.24N","21.02E"
"42720",8157123,6,1,1804,60.647,35.9762,"Warsaw","POL","Poland","52.24N","21.02E"
"42730",8157133,4,1,1805,41.4482,38.7356,"Warsaw","POL","Poland","52.24N","21.02E"
"42740",8157143,2,1,1806,30.0974,39.8228,"Warsaw","POL","Poland","52.24N","21.02E"
"42750",8157153,12,1,1806,35.7008,37.7456,"Warsaw","POL","Poland","52.24N","21.02E"
"42760",8157163,10,1,1807,46.904,35.0312,"Warsaw","POL","Poland","52.24N","21.02E"
"42770",8157173,8,1,1808,68.27,36.581,"Warsaw","POL","Poland","52.24N","21.02E"
"42780",8157183,6,1,1809,61.6352,35.5028,"Warsaw","POL","Poland","52.24N","21.02E"
"42790",8157193,4,1,1810,40.6742,40.046,"Warsaw","POL","Poland","52.24N","21.02E"
"42800",8157203,2,1,1811,24.8648,41.936,"Warsaw","POL","Poland","52.24N","21.02E"
"42810",8157213,12,1,1811,31.4096,37.9112,"Warsaw","POL","Poland","52.24N","21.02E"
"42820",8157223,10,1,1812,49.6472,39.479,"Warsaw","POL","Poland","52.24N","21.02E"
"42830",8157233,8,1,1813,61.6766,34.781,"Warsaw","POL","Poland","52.24N","21.02E"
"42840",8157243,6,1,1814,59.0252,35.483,"Warsaw","POL","Poland","52.24N","21.02E"
"42850",8157253,4,1,1815,45.0914,36.194,"Warsaw","POL","Poland","52.24N","21.02E"
"42860",8157263,2,1,1816,21.7868,37.3244,"Warsaw","POL","Poland","52.24N","21.02E"
"42870",8157273,12,1,1816,26.5586,36.3326,"Warsaw","POL","Poland","52.24N","21.02E"
"42880",8157283,10,1,1817,39.2324,38.9912,"Warsaw","POL","Poland","52.24N","21.02E"
"42890",8157293,8,1,1818,60.8216,34.3904,"Warsaw","POL","Poland","52.24N","21.02E"
"42900",8157303,6,1,1819,64.6736,35.321,"Warsaw","POL","Poland","52.24N","21.02E"
"42910",8157313,4,1,1820,48.0542,34.3868,"Warsaw","POL","Poland","52.24N","21.02E"
"42920",8157323,2,1,1821,22.3178,42.6848,"Warsaw","POL","Poland","52.24N","21.02E"
"42930",8157333,12,1,1821,33.251,36.0914,"Warsaw","POL","Poland","52.24N","21.02E"
"42940",8157343,10,1,1822,49.3574,34.4336,"Warsaw","POL","Poland","52.24N","21.02E"
"42950",8157353,8,1,1823,66.4142,35.312,"Warsaw","POL","Poland","52.24N","21.02E"
"42960",8157363,6,1,1824,60.1394,37.8932,"Warsaw","POL","Poland","52.24N","21.02E"
"42970",8157373,4,1,1825,44.2346,36.9914,"Warsaw","POL","Poland","52.24N","21.02E"
"42980",8157383,2,1,1826,27.9464,36.2012,"Warsaw","POL","Poland","52.24N","21.02E"
"42990",8157393,12,1,1826,30.956,37.4414,"Warsaw","POL","Poland","52.24N","21.02E"
"43000",8157403,10,1,1827,47.5412,34.07,"Warsaw","POL","Poland","52.24N","21.02E"
"43010",8157413,8,1,1828,62.5334,36.8132,"Warsaw","POL","Poland","52.24N","21.02E"
"43020",8157423,6,1,1829,61.4696,37.0904,"Warsaw","POL","Poland","52.24N","21.02E"
"43030",8157433,4,1,1830,47.2334,34.9754,"Warsaw","POL","Poland","52.24N","21.02E"
"43040",8157443,2,1,1831,27.8978,42.5516,"Warsaw","POL","Poland","52.24N","21.02E"
"43050",8157453,12,1,1831,27.7178,40.28,"Warsaw","POL","Poland","52.24N","21.02E"
"43060",8157463,10,1,1832,45.8978,36.14,"Warsaw","POL","Poland","52.24N","21.02E"
"43070",8157473,8,1,1833,57.4574,35.87,"Warsaw","POL","Poland","52.24N","21.02E"
"43080",8157483,6,1,1834,63.9554,37.382,"Warsaw","POL","Poland","52.24N","21.02E"
"43090",8157493,4,1,1835,42.5822,36.7934,"Warsaw","POL","Poland","52.24N","21.02E"
"43100",8157503,2,1,1836,29.6546,35.546,"Warsaw","POL","Poland","52.24N","21.02E"
"43110",8157513,12,1,1836,30.4682,36.8816,"Warsaw","POL","Poland","52.24N","21.02E"
"43120",8157523,10,1,1837,45.2858,37.0184,"Warsaw","POL","Poland","52.24N","21.02E"
"43130",8157533,8,1,1838,59.6948,38.4152,"Warsaw","POL","Poland","52.24N","21.02E"
"43140",8157543,6,1,1839,64.085,33.8954,"Warsaw","POL","Poland","52.24N","21.02E"
"43150",8157553,4,1,1840,43.2986,36.7376,"Warsaw","POL","Poland","52.24N","21.02E"
"43160",8157563,2,1,1841,14.3042,34.421,"Warsaw","POL","Poland","52.24N","21.02E"
"43170",8157573,12,1,1841,34.0412,35.4236,"Warsaw","POL","Poland","52.24N","21.02E"
"43180",8157583,10,1,1842,41.3672,33.8882,"Warsaw","POL","Poland","52.24N","21.02E"
"43190",8157593,8,1,1843,65.6366,35.7368,"Warsaw","POL","Poland","52.24N","21.02E"
"43200",8157603,6,1,1844,59.4284,33.5858,"Warsaw","POL","Poland","52.24N","21.02E"
"43210",8157613,4,1,1845,44.798,34.2752,"Warsaw","POL","Poland","52.24N","21.02E"
"43220",8157623,2,1,1846,28.2488,34.646,"Warsaw","POL","Poland","52.24N","21.02E"
"43230",8157633,12,1,1846,23.8226,33.6326,"Warsaw","POL","Poland","52.24N","21.02E"
"43240",8157643,10,1,1847,43.007,33.323,"Warsaw","POL","Poland","52.24N","21.02E"
"43250",8157653,8,1,1848,62.717,35.1734,"Warsaw","POL","Poland","52.24N","21.02E"
"43260",8157663,6,1,1849,60.6002,35.366,"Warsaw","POL","Poland","52.24N","21.02E"
"43270",8157673,4,1,1850,44.7566,35.9456,"Warsaw","POL","Poland","52.24N","21.02E"
"43280",8157683,2,1,1851,26.7962,33.2816,"Warsaw","POL","Poland","52.24N","21.02E"
"43290",8157693,12,1,1851,30.83,38.1866,"Warsaw","POL","Poland","52.24N","21.02E"
"43300",8157703,10,1,1852,43.4606,34.2176,"Warsaw","POL","Poland","52.24N","21.02E"
"43310",8157713,8,1,1853,62.7458,33.8324,"Warsaw","POL","Poland","52.24N","21.02E"
"43320",8157723,6,1,1854,60.0998,34.2086,"Warsaw","POL","Poland","52.24N","21.02E"
"43330",8157733,4,1,1855,41.9918,34.8656,"Warsaw","POL","Poland","52.24N","21.02E"
"43340",8157743,2,1,1856,27.1868,34.682,"Warsaw","POL","Poland","52.24N","21.02E"
"43350",8157753,12,1,1856,30.2324,35.0258,"Warsaw","POL","Poland","52.24N","21.02E"
"43360",8157763,10,1,1857,49.919,34.1366,"Warsaw","POL","Poland","52.24N","21.02E"
"43370",8157773,8,1,1858,65.624,33.7676,"Warsaw","POL","Poland","52.24N","21.02E"
"43380",8157783,6,1,1859,63.428,33.9242,"Warsaw","POL","Poland","52.24N","21.02E"
"43390",8157793,4,1,1860,46.1714,33.7622,"Warsaw","POL","Poland","52.24N","21.02E"
"43400",8157803,2,1,1861,32.9,33.4364,"Warsaw","POL","Poland","52.24N","21.02E"
"43410",8157813,12,1,1861,28.1696,35.7314,"Warsaw","POL","Poland","52.24N","21.02E"
"43420",8157823,10,1,1862,47.8562,34.5992,"Warsaw","POL","Poland","52.24N","21.02E"
"43430",8157833,8,1,1863,65.2712,33.7784,"Warsaw","POL","Poland","52.24N","21.02E"
"43440",8157843,6,1,1864,63.4964,33.8,"Warsaw","POL","Poland","52.24N","21.02E"
"43450",8157853,4,1,1865,44.879,33.7838,"Warsaw","POL","Poland","52.24N","21.02E"
"43460",8157863,2,1,1866,30.1838,34.1312,"Warsaw","POL","Poland","52.24N","21.02E"
"43470",8157873,12,1,1866,29.1992,33.5534,"Warsaw","POL","Poland","52.24N","21.02E"
"43480",8157883,10,1,1867,46.0184,33.0692,"Warsaw","POL","Poland","52.24N","21.02E"
"43490",8157893,8,1,1868,67.6112,32.8622,"Warsaw","POL","Poland","52.24N","21.02E"
"43500",8157903,6,1,1869,58.4114,33.476,"Warsaw","POL","Poland","52.24N","21.02E"
"43510",8157913,4,1,1870,43.8404,33.2816,"Warsaw","POL","Poland","52.24N","21.02E"
"43520",8157923,2,1,1871,18.4496,35.0456,"Warsaw","POL","Poland","52.24N","21.02E"
"43530",8157933,12,1,1871,21.1784,33.98,"Warsaw","POL","Poland","52.24N","21.02E"
"43540",8157943,10,1,1872,50.207,33.1178,"Warsaw","POL","Poland","52.24N","21.02E"
"43550",8157953,8,1,1873,65.1128,32.6588,"Warsaw","POL","Poland","52.24N","21.02E"
"43560",8157963,6,1,1874,61.6532,33.593,"Warsaw","POL","Poland","52.24N","21.02E"
"43570",8157973,4,1,1875,40.6616,33.0458,"Warsaw","POL","Poland","52.24N","21.02E"
"43580",8157983,2,1,1876,28.8752,34.133,"Warsaw","POL","Poland","52.24N","21.02E"
"43590",8157993,12,1,1876,23.261,34.4804,"Warsaw","POL","Poland","52.24N","21.02E"
"43600",8158003,10,1,1877,42.3086,33.0566,"Warsaw","POL","Poland","52.24N","21.02E"
"43610",8158013,8,1,1878,64.4108,33.1988,"Warsaw","POL","Poland","52.24N","21.02E"
"43620",8158023,6,1,1879,63.3956,33.242,"Warsaw","POL","Poland","52.24N","21.02E"
"43630",8158033,4,1,1880,48.29,33.4508,"Warsaw","POL","Poland","52.24N","21.02E"
"43640",8158043,2,1,1881,24.9674,33.2438,"Warsaw","POL","Poland","52.24N","21.02E"
"43650",8158053,12,1,1881,28.8716,33.6398,"Warsaw","POL","Poland","52.24N","21.02E"
"43660",8158063,10,1,1882,43.2464,32.5958,"Warsaw","POL","Poland","52.24N","21.02E"
"43670",8158073,8,1,1883,62.0492,32.6984,"Warsaw","POL","Poland","52.24N","21.02E"
"43680",8158083,6,1,1884,60.8126,35.0168,"Warsaw","POL","Poland","52.24N","21.02E"
"43690",8158093,4,1,1885,47.8598,33.2924,"Warsaw","POL","Poland","52.24N","21.02E"
"43700",8158103,2,1,1886,20.1866,33.4382,NA,"",NA,"52.24N","21.02E"
"43710",8158113,12,1,1886,30.7742,33.9476,"Warsaw","POL","Poland","52.24N","21.02E"
"43720",8158123,10,1,1887,42.0404,32.6822,"Warsaw","POL","Poland","52.24N","21.02E"
"43730",8158133,8,1,1888,61.7666,32.7542,"Warsaw","POL","Poland","52.24N","21.02E"
"43740",8158143,6,1,1889,66.6374,32.4752,"Warsaw","POL","Poland","52.24N","21.02E"
"43750",8158153,4,1,1890,49.0154,33.3698,"Warsaw","POL","Poland","52.24N","21.02E"
"43760",8158163,2,1,1891,24.467,33.8882,"Warsaw","POL","Poland","52.24N","21.02E"
"43770",8158173,12,1,1891,30.9542,33.0944,"Warsaw","POL","Poland","52.24N","21.02E"
"43780",8158183,10,1,1892,44.9006,32.4014,"Warsaw","POL","Poland","52.24N","21.02E"
"43790",8158193,8,1,1893,62.6036,32.6264,"Warsaw","POL","Poland","52.24N","21.02E"
"43800",8158203,6,1,1894,58.2098,32.5256,"Warsaw","POL","Poland","52.24N","21.02E"
"43810",8158213,4,1,1895,46.0922,32.5742,"Warsaw","POL","Poland","52.24N","21.02E"
"43820",8158223,2,1,1896,27.5072,32.8766,"Warsaw","POL","Poland","52.24N","21.02E"
"43830",8158233,12,1,1896,25.682,32.5202,"Warsaw","POL","Poland","52.24N","21.02E"
"43840",8158243,10,1,1897,44.105,32.6336,"Warsaw","POL","Poland","52.24N","21.02E"
"43850",8158253,8,1,1898,64.8536,32.7272,"Warsaw","POL","Poland","52.24N","21.02E"
"43860",8158263,6,1,1899,57.6482,32.4428,"Warsaw","POL","Poland","52.24N","21.02E"
"43870",8158273,4,1,1900,43.079,32.4824,"Warsaw","POL","Poland","52.24N","21.02E"
"43880",8158283,2,1,1901,20.903,32.9792,"Warsaw","POL","Poland","52.24N","21.02E"
"43890",8158293,12,1,1901,31.0388,33.1538,"Warsaw","POL","Poland","52.24N","21.02E"
"43900",8158303,10,1,1902,42.6236,32.4734,"Warsaw","POL","Poland","52.24N","21.02E"
"43910",8158313,8,1,1903,61.4408,32.684,"Warsaw","POL","Poland","52.24N","21.02E"
"43920",8158323,6,1,1904,59.5868,32.8064,"Warsaw","POL","Poland","52.24N","21.02E"
"43930",8158333,4,1,1905,41.6228,32.4356,"Warsaw","POL","Poland","52.24N","21.02E"
"43940",8158343,2,1,1906,28.6592,32.9234,"Warsaw","POL","Poland","52.24N","21.02E"
"43950",8158353,12,1,1906,23.1638,33.1988,"Warsaw","POL","Poland","52.24N","21.02E"
"43960",8158363,10,1,1907,53.4398,32.774,"Warsaw","POL","Poland","52.24N","21.02E"
